start,end,length
560,45698,51.667
561,49048,56.30799999999999
562,1174,141.994
563,1788,82.345
563,2609,153.039
2609,563,153.039
564,563,302.991
564,1198,77.926
565,47467,14.042
565,1790,81.58099999999999
566,565,265.811
566,1200,79.664
1200,566,79.664
566,1420,81.694
1420,566,81.694
567,1787,77.406
1787,567,77.406
567,1197,80.123
1197,567,80.123
568,1308,79.74
568,2373,153.966
569,838,174.071
569,2134,82.08800000000001
570,2835,72.99
570,571,125.66499999999999
571,653,69.44500000000001
571,572,117.792
572,573,161.672
573,572,161.672
572,654,69.767
573,42069,28.598
42069,573,28.598
573,2837,135.58599999999998
574,50032,80.995
574,2662,60.514
2662,574,60.514
574,575,32.772999999999996
575,574,32.772999999999996
575,576,104.76599999999999
576,575,104.76599999999999
575,2659,23.372999999999998
2659,575,23.372999999999998
576,2477,164.382
2477,576,164.382
576,2662,173.079
2662,576,173.079
577,2919,17.601
577,54012,126.653
578,49549,69.431
578,579,141.07500000000002
579,580,109.186
579,1768,69.475
1768,579,69.475
579,2920,79.208
2920,579,79.208
580,44033,99.796
580,961,69.62
581,582,143.758
581,613,77.55199999999999
582,1655,77.24600000000001
582,583,137.96800000000002
583,941,69.691
583,46733,140.94099999999997
584,337,160.917
584,1891,75.196
585,697,73.961
586,585,274.03900000000004
586,1892,74.351
587,586,273.563
587,1379,74.694
588,1893,74.797
589,3063,74.252
589,588,269.703
590,51270,77.548
590,589,168.154
591,3117,79.13900000000001
592,44634,144.387
592,2468,79.312
593,594,146.129
594,595,154.20999999999998
594,2692,80.2
595,596,216.079
595,2471,79.15799999999999
596,2274,80.09899999999999
596,597,228.91299999999998
597,296,215.59199999999998
597,2472,78.04599999999999
598,686,19.548000000000002
599,920,26.015
599,598,167.825
600,2436,120.291
2436,600,120.291
600,2437,82.764
2437,600,82.764
600,601,173.70000000000002
601,600,173.70000000000002
601,46330,13.078
46330,601,13.078
601,533,85.49
602,1254,85.028
602,603,117.522
603,602,117.522
602,46330,90.042
46330,602,90.042
603,604,86.688
604,603,86.688
604,3071,162.74
3071,604,162.74
604,605,122.554
605,604,122.554
605,1049,120.182
606,47426,154.818
606,2465,79.717
607,1053,94.369
1053,607,94.369
607,1054,93.59899999999999
1054,607,93.59899999999999
607,50565,204.49
608,1412,79.723
1412,608,79.723
608,607,61.997
608,1413,79.94200000000001
1413,608,79.94200000000001
609,608,140.347
609,2466,80.162
2466,609,80.162
609,2734,79.688
2734,609,79.688
610,609,133.826
610,2017,79.884
2017,610,79.884
610,2016,80.00099999999999
2016,610,80.00099999999999
611,46624,9.949
46624,611,9.949
611,657,80.641
657,611,80.641
611,46625,47.305
612,44043,16.628
44043,612,16.628
612,44034,67.522
612,952,100.28499999999998
952,612,100.28499999999998
613,1655,144.261
613,44043,68.06400000000001
614,44041,17.038
614,44036,42.732
615,44041,43.474000000000004
615,1652,143.77
616,44035,17.284
616,615,68.23100000000001
617,44037,17.397
44037,617,17.397
617,616,74.06899999999999
617,1650,143.809
1650,617,143.809
618,1649,143.81300000000002
618,617,71.696
619,1365,57.58
619,51696,75.015
620,50889,37.052
620,1366,64.283
621,620,77.247
622,621,78.544
622,1368,64.363
622,1658,131.691
1658,622,131.691
623,622,149.563
624,1370,64.766
624,623,77.03500000000001
625,1900,93.419
625,2020,44.363
2020,625,44.363
625,2019,42.341
2019,625,42.341
626,627,50.951
627,628,125.44900000000001
627,2970,70.72699999999999
628,629,102.611
628,747,67.285
629,1506,36.676
630,1261,56.528999999999996
630,374,109.804
631,1264,52.214999999999996
632,2406,70.557
632,631,163.353
633,632,75.908
633,3084,85.843
3084,633,85.843
633,3043,73.34700000000001
3043,633,73.34700000000001
634,53983,22.445999999999998
635,2558,78.729
635,51116,151.199
636,3070,78.616
636,637,150.433
637,638,154.754
637,47617,78.622
638,2862,78.387
638,639,214.49699999999999
639,640,128.963
640,639,128.963
639,2248,78.035
640,641,100.50800000000001
641,640,100.50800000000001
641,2618,157.401
642,3071,81.562
3071,642,81.562
642,3190,183.471
3190,642,183.471
643,3073,84.688
3073,643,84.688
643,1910,80.722
1910,643,80.722
644,3160,79.42699999999999
645,644,154.592
645,903,79.71900000000001
646,44633,21.494
646,904,79.327
647,2689,79.502
648,647,154.481
648,906,79.443
649,648,215.948
649,2271,78.93299999999999
650,53625,138.851
650,908,78.432
651,2166,79.566
652,49043,157.123
49043,652,157.123
652,570,70.39
653,652,128.077
653,3065,68.587
654,653,94.56500000000001
654,42261,76.614
655,656,24.818
656,655,24.818
656,191,79.197
657,658,72.309
658,657,72.309
657,2153,79.18
658,659,76.033
659,658,76.033
658,974,84.57399999999998
659,660,75.91799999999999
660,659,75.91799999999999
659,51677,90.43100000000001
660,661,35.739
661,660,35.739
660,2154,98.724
661,971,67.241
662,1927,80.219
663,2583,80.827
663,662,154.678
664,44640,20.937
664,3079,80.502
665,664,145.959
665,1930,82.183
666,665,154.405
666,2879,80.596
667,666,215.898
667,1932,81.501
668,667,228.068
668,3080,80.189
669,44414,72.73700000000001
669,679,44.2
670,130,101.908
671,50548,9.075
671,672,82.053
672,3040,94.72600000000001
672,673,93.143
673,2722,80.812
673,674,86.98599999999999
674,675,43.009
674,2086,95.449
675,1829,50.723
1829,675,50.723
675,50549,76.899
676,51730,89.638
677,964,58.794999999999995
677,81,113.62100000000001
677,678,63.476
678,670,17.328
678,679,155.898
679,680,85.78699999999999
679,1922,63.342999999999996
680,2512,163.76500000000001
680,681,82.307
681,1898,178.338
681,682,82.21799999999999
682,51619,8.261
683,1610,124.40299999999998
683,883,135.62800000000001
683,46468,107.34199999999998
683,684,96.82
685,686,81.274
686,46471,135.549
686,687,77.325
687,46472,140.90800000000002
687,688,77.892
688,1132,64.472
688,689,93.588
689,977,46.593999999999994
977,689,46.593999999999994
689,1762,154.792
689,30,60.935
690,794,308.55100000000004
691,792,271.139
691,692,81.496
692,547,80.806
692,1872,308.95500000000004
693,2073,309.28
2073,693,309.28
693,1955,273.776
1955,693,273.776
693,694,86.97099999999999
694,695,81.35000000000001
694,1956,274.502
696,585,74.667
697,1958,274.032
697,223,74.63
698,699,78.15599999999999
699,700,84.859
699,1235,309.019
700,231,84.782
700,1745,309.23400000000004
1745,700,309.23400000000004
701,1960,273.637
701,702,79.03
702,703,77.958
703,704,78.384
704,347,170.44
704,257,78.81400000000001
705,348,109.786
705,706,78.977
706,707,79.001
707,53280,49.278999999999996
708,50981,274.854
709,1720,308.765
1720,709,308.765
709,710,84.167
710,350,51.406
710,711,80.262
711,712,76.886
711,2977,309.504
712,713,78.464
712,352,108.921
713,714,78.849
713,1167,310.66
714,715,78.947
714,354,156.58499999999998
716,717,84.196
717,718,85.72200000000001
718,719,79.573
719,720,79.751
720,721,78.907
721,722,79.519
723,724,79.922
724,725,80.868
724,1015,272.077
726,727,78.61
726,1996,273.21
727,728,79.958
728,1998,273.584
728,729,79.40299999999999
729,2902,310.786
729,730,79.83
730,731,79.17
731,732,85.89
731,889,310.459
732,733,89.478
732,2001,273.721
2001,732,273.721
732,1041,310.831
1041,732,310.831
733,249,248.232
733,734,81.463
735,2771,189.176
736,1290,79.69800000000001
736,134,155.03199999999998
737,1286,79.819
737,44665,25.300000000000004
738,1863,79.41999999999999
738,737,143.696
739,740,214.496
739,738,154.555
739,1288,80.828
740,741,229.98399999999998
740,1867,77.932
741,52788,265.272
741,1291,80.14500000000001
742,743,45.932
742,52899,62.928999999999995
743,744,88.18199999999999
743,748,97.43900000000001
744,629,35.134
745,51057,43.159000000000006
745,205,55.0
746,51239,50.269
746,627,68.126
747,746,125.45700000000001
747,2481,75.255
748,747,73.177
748,744,38.016
749,1748,274.31399999999996
1748,749,274.31399999999996
749,42057,79.169
42057,749,79.169
749,42058,98.439
750,42056,24.916000000000004
751,750,77.11
751,2478,274.58299999999997
752,1278,229.48200000000003
752,751,77.26100000000001
753,1822,274.40999999999997
753,752,78.761
754,262,79.949
755,2649,270.64000000000004
756,757,85.42
757,756,85.42
756,49591,143.953
49591,756,143.953
756,755,84.859
757,758,77.856
758,757,77.856
758,49595,111.72099999999999
758,759,76.26599999999999
759,758,76.26599999999999
759,760,78.317
760,759,78.317
760,44428,81.119
44428,760,81.119
760,1171,275.798
761,55522,5.014
761,44428,76.81200000000001
44428,761,76.81200000000001
761,2799,273.35099999999994
2799,761,273.35099999999994
762,761,78.375
762,3017,271.85999999999996
763,55520,5.147
55520,763,5.147
763,762,85.46799999999999
763,41912,262.243
41912,763,262.243
764,53956,35.649
764,41908,237.469
765,2349,275.062
765,764,78.839
766,41909,197.348
766,765,79.813
767,3123,274.302
767,766,80.209
768,767,79.273
768,41910,196.124
769,768,79.801
769,2345,274.37
770,41911,196.909
770,769,79.45700000000001
771,770,79.724
771,2024,274.613
772,771,79.107
772,41902,196.87299999999996
773,2622,272.971
774,773,76.795
775,2903,273.953
775,774,82.64200000000001
775,41903,197.90599999999998
41903,775,197.90599999999998
776,775,78.759
776,42092,194.18
777,776,79.768
777,893,273.88800000000003
778,42094,227.584
42094,778,227.584
778,777,85.616
778,779,83.87100000000001
779,778,83.87100000000001
778,3113,274.029
3113,778,274.029
779,2901,265.21999999999997
2901,779,265.21999999999997
779,2900,274.499
779,780,81.28099999999999
780,779,81.28099999999999
780,47352,78.946
47352,780,78.946
780,51199,126.191
51199,780,126.191
781,884,109.264
884,781,109.264
781,55417,18.975
782,1520,186.206
782,885,35.337999999999994
782,781,102.141
783,886,34.531
783,782,48.246
784,921,99.82600000000001
784,783,49.671
785,865,104.224
785,784,92.522
786,52923,87.168
787,1184,32.477000000000004
787,786,46.364
787,924,123.56599999999999
788,1126,86.215
788,50902,73.607
789,2959,102.064
789,788,90.013
790,1127,46.139
790,789,55.202
791,980,70.886
791,790,31.522
792,791,93.606
792,1129,73.73400000000001
792,980,77.591
980,792,77.591
793,3170,37.165
3170,793,37.165
793,2027,46.039
2027,793,46.039
794,29,74.706
795,405,226.52
795,3090,76.015
796,797,125.68599999999999
796,2988,77.047
797,50469,148.942
797,2859,76.442
2859,797,76.442
797,2803,75.44200000000001
2803,797,75.44200000000001
798,799,228.558
798,2242,75.053
799,800,213.48700000000002
799,3086,75.433
800,801,223.964
801,800,223.964
800,2805,74.42
2805,800,74.42
800,3087,76.245
3087,800,76.245
801,802,227.64499999999998
802,801,227.64499999999998
801,3088,76.4
3088,801,76.4
801,2806,74.338
2806,801,74.338
802,2807,75.611
2807,802,75.611
802,3089,75.057
3089,802,75.057
803,2808,75.5
2808,803,75.5
803,42412,63.777
42412,803,63.777
803,2641,156.38
2641,803,156.38
804,2433,305.894
804,42411,61.563
42411,804,61.563
805,2391,63.135
2391,805,63.135
805,195,227.13899999999998
806,69,123.282
806,2973,270.38599999999997
807,3053,64.521
3053,807,64.521
807,808,79.575
808,807,79.575
808,44451,98.486
44451,808,98.486
808,3167,111.901
3167,808,111.901
808,809,79.59299999999999
809,808,79.59299999999999
809,2164,275.337
809,44450,97.254
44450,809,97.254
809,810,80.086
810,809,80.086
810,2165,276.258
810,811,82.103
811,810,82.103
811,1840,109.831
1840,811,109.831
811,812,313.279
812,811,313.279
812,813,79.897
813,812,79.897
812,2167,272.404
812,1842,159.89100000000002
1842,812,159.89100000000002
813,44448,174.254
44448,813,174.254
813,814,87.661
814,813,87.661
814,815,87.376
815,814,87.376
815,816,80.486
816,815,80.486
815,1013,133.679
816,424,182.966
816,817,80.476
817,816,80.476
817,2124,164.862
817,818,80.458
818,817,80.458
818,426,136.477
818,819,80.803
819,818,80.803
819,1848,172.174
821,822,80.428
822,821,80.428
822,430,107.48599999999999
822,823,81.922
823,822,81.922
823,1678,178.93200000000002
824,825,86.85
825,824,86.85
824,2120,240.091
825,2119,241.24
2119,825,241.24
825,826,85.826
826,825,85.826
826,827,77.696
827,826,77.696
826,1212,240.85
827,435,127.503
828,436,128.06900000000002
828,829,79.743
829,828,79.743
829,830,80.618
830,829,80.618
829,2118,147.934
830,438,128.114
830,831,79.739
831,830,79.739
831,2116,161.659
831,832,79.726
832,831,79.726
832,440,126.981
832,833,79.256
833,832,79.256
833,834,86.076
834,833,86.076
833,441,123.943
834,44272,201.89
44272,834,201.89
834,835,86.47999999999999
835,834,86.47999999999999
835,44462,132.967
835,836,78.74199999999999
836,835,78.74199999999999
836,444,126.715
836,837,80.235
837,836,80.235
837,2133,159.325
837,838,80.115
838,837,80.115
838,839,79.904
839,838,79.904
838,446,127.902
839,2134,158.77500000000003
839,840,79.94
840,839,79.94
840,448,127.889
840,841,78.748
841,840,78.748
841,842,80.484
842,841,80.484
841,2136,143.68200000000002
842,450,114.714
842,843,79.088
843,842,79.088
843,1752,142.753
844,8,86.11700000000002
846,845,96.922
846,44427,164.04899999999998
44427,846,164.04899999999998
847,398,111.33899999999998
847,2505,75.503
848,847,178.81
848,1719,85.853
849,2955,77.809
2955,849,77.809
849,2797,74.894
2797,849,74.894
850,268,84.98
851,1337,83.05199999999999
1337,851,83.05199999999999
851,1336,251.66500000000002
1336,851,251.66500000000002
852,51336,22.343
852,51333,85.229
853,49486,13.399
853,2997,79.60300000000001
854,47472,128.789
854,1113,93.936
1113,854,93.936
854,1112,93.832
1112,854,93.832
855,856,265.884
855,1668,80.511
856,1408,79.623
1408,856,79.623
856,1407,79.741
1407,856,79.741
856,857,139.53
857,2731,80.804
2731,857,80.804
857,1669,79.276
1669,857,79.276
858,859,38.181
859,858,38.181
859,3033,119.965
3033,859,119.965
859,860,79.816
860,859,79.816
859,3190,133.151
3190,859,133.151
860,3008,129.647
861,1754,176.42
1754,861,176.42
861,1755,130.736
1755,861,130.736
862,2642,176.673
2642,862,176.673
862,2643,84.14500000000001
2643,862,84.14500000000001
862,863,52.56400000000001
863,862,52.56400000000001
863,2643,82.745
2643,863,82.745
863,46601,8.183
46601,863,8.183
863,2057,83.541
2057,863,83.541
864,2058,85.708
2058,864,85.708
864,50258,81.08
50258,864,81.08
864,46604,346.99699999999996
46604,864,346.99699999999996
864,46601,173.00300000000001
46601,864,173.00300000000001
865,887,35.417
866,1522,49.748
867,136,135.03
867,2310,570.477
2310,867,570.477
868,1324,77.42399999999999
1324,868,77.42399999999999
869,51118,10.985
869,1639,81.154
870,1247,80.831
1247,870,80.831
870,1246,87.521
1246,870,87.521
871,2860,81.318
2860,871,81.318
871,2075,87.148
2075,871,87.148
871,870,154.115
872,871,138.843
873,2076,87.141
873,872,77.304
874,873,76.593
875,874,152.943
875,1896,80.594
876,44382,318.73699999999997
44382,876,318.73699999999997
876,1740,79.725
1740,876,79.725
876,2078,87.30799999999999
2078,876,87.30799999999999
877,694,309.998
877,2073,86.85399999999998
878,550,48.245
878,549,84.899
879,551,73.601
880,51201,7.945
880,1532,69.937
881,880,80.022
881,1488,70.965
882,881,138.42600000000002
882,3082,68.164
883,1633,146.59400000000002
883,884,63.055
884,919,135.47400000000002
919,884,135.47400000000002
884,885,71.132
885,920,135.80499999999998
885,783,33.010999999999996
886,784,36.394000000000005
887,866,80.955
887,888,74.35900000000001
888,923,135.913
889,2354,155.11
889,2099,79.162
890,2000,78.802
890,731,273.979
891,368,128.953
892,2100,80.84
892,891,274.046
893,892,273.89799999999997
893,3113,85.276
894,2353,67.42999999999999
894,51274,75.484
51274,894,75.484
894,42263,146.18099999999998
42263,894,146.18099999999998
895,2480,65.563
895,896,125.33099999999999
896,895,125.33099999999999
896,897,167.711
897,896,167.711
897,898,180.054
898,897,180.054
897,52897,79.53500000000001
898,42071,26.558
42071,898,26.558
898,3012,215.74699999999999
899,900,26.401
900,899,26.401
899,42071,77.96
42071,899,77.96
900,2660,80.268
900,2477,170.705
2477,900,170.705
901,1243,125.474
901,1074,80.154
1074,901,80.154
901,1073,81.62
1073,901,81.62
902,903,154.329
903,44629,144.01
903,2580,79.59
